Step,Element,Entropy,Max Depth, Assembly, Omega, Order
5416,=[[]],1.2124918394258675,3,82,670,86
5417,[A]=[A][A],1.2158419042683444,3,82,680,87
5418,=[[]],1.2135461096853524,3,84,696,89
5419,[A][A]=[A],1.218775336302067,3,83,689,88
5420,[A]=[A][A],1.218775336302067,3,83,689,88
5421,[A]=[A][A],1.218775336302067,3,83,689,88
5422,[A][A]=[A],1.2239943011049383,3,82,682,87
5423,[[A]]=A,1.172074442912072,3,80,652,84
5424,[A]=[A][A],1.172074442912072,3,80,652,84
5425,=[[]],1.170416487663378,3,82,668,86
5426,[[A]]=A,1.1666899571777918,3,81,659,85
5427,[A][A]=[A],1.172074442912072,3,80,652,84
5428,[[A]]=A,1.1681100181029986,3,79,643,83
5429,[A]=[A][A],1.1681100181029986,3,79,643,83
5430,[[A]]=A,1.1636540746405326,3,78,634,82
5431,[A][A]=[A],1.1694950978679686,3,77,627,81
5432,[[A]]=A,1.1007324475750093,3,75,597,78
5433,[A]=[A][A],1.1007324475750093,3,75,597,78
5434,[[A]]=A,1.0941993428623773,3,74,588,77
5435,[A]=[A][A],1.1007324475750093,3,74,599,78
5436,[A][A]=[A],1.1066279038986209,3,73,592,77
5437,[[A]]=A,1.1003329462591995,3,72,583,76
5438,=[[]],1.1007324475750093,3,74,599,78
5439,[A][A]=[A],1.1066279038986209,3,73,592,77
5440,[[A]]=A,1.0045900902376936,2,71,563,74
5441,[[A]]=A,0.9958148691408871,2,70,554,73
5442,[[A]]=A,0.9861989185025104,2,69,545,72
5443,[[A]]=A,0.9756703837300459,2,68,536,71
5444,=[[]],1.0771084222818565,3,70,556,73
5445,[A][A]=[A],1.0840125619334786,3,69,549,72
5446,[[A]]=A,0.9922021104253014,2,68,538,71
5447,[A][A]=[A],0.9982377078182594,2,67,531,70
5448,=[[]],1.0015899316655514,2,69,547,72
5449,[A][A]=[A],1.0073865417841152,2,68,540,71
5450,[A]=[A][A],1.015692000801247,2,68,551,72
5451,[A][A]=[A],1.0212548660408745,2,67,544,71
5452,=[[]],1.118862165414391,3,69,564,73
5453,[A][A]=[A],1.125066750342264,3,68,557,72
5454,=[[]],1.1912800952707907,3,70,578,74
5455,[[A]]=A,1.1866766947813394,3,69,569,73
5456,=[[]],1.1848815884920012,3,71,585,75
5457,[A][A]=[A],1.1912800952707907,3,70,578,74
5458,=[[]],1.2443717319250003,3,72,599,76
5459,[A][A]=[A],1.1976817658429009,3,69,571,73
5460,[A][A]=[A],1.1374860284227049,3,66,543,70
5461,[[A]]=A,1.0443825843642802,2,65,532,69
5462,[A][A]=[A],1.043455880397837,2,63,516,67
5463,[A][A]=[A],1.0423438564337972,2,61,500,65
5464,[A]=[A][A],1.0423438564337972,2,61,500,65
5465,[[A]]=A,1.0348886281349692,2,60,491,64
5466,[[A]]=A,1.0265132875047516,2,59,482,63
5467,[A]=[A][A],1.0265132875047516,2,59,482,63
5468,[[A]]=A,1.017128663820929,2,58,473,62
5469,[A]=[A][A],1.017128663820929,2,58,473,62
5470,[A][A]=[A],1.0239228180015463,2,57,466,61
5471,[A]=[A][A],1.0239228180015463,2,57,466,61
5472,[A][A]=[A],1.0307364550522697,2,56,459,60
5473,=[[]],1.0329738962925452,2,58,475,62
5474,[A][A]=[A],1.0394364783172854,2,57,468,61
5475,[[A]]=A,1.0307364550522697,2,56,459,60
5476,[[A]]=A,1.0209259427337767,2,55,450,59
5477,[[A]]=A,1.0098889854449977,2,54,441,58
5478,[A][A]=[A],1.0174532503609195,2,53,434,57
5479,[A]=[A][A],1.0174532503609195,2,53,434,57
5480,[A][A]=[A],1.0250616264463046,2,52,427,56
5481,=[[]],1.028121197433014,2,54,443,58
5482,[[A]]=A,1.0174532503609195,2,53,434,57
5483,[A]=[A][A],1.0174532503609195,2,53,434,57
5484,[[A]]=A,1.0054243182698894,2,52,425,56
5485,[A][A]=[A],1.0134207529878065,2,51,418,55
5486,[[A]]=A,1.0002620479362252,2,50,409,54
5487,[[A]]=A,0.9854085024424649,2,49,400,53
5488,[A][A]=[A],0.9942731991785725,2,48,393,52
5489,[A]=[A][A],0.9942731991785725,2,48,393,52
5490,[[A]]=A,0.9779102643101288,2,47,384,51
5491,[A][A]=[A],0.987298699737119,2,46,377,50
5492,[A][A]=[A],0.9968178949046368,2,45,370,49
5493,=[[]],1.0032436845753856,2,47,386,51
5494,=[[]],1.0087261139608739,2,49,402,53
5495,[A][A]=[A],1.017268456735826,2,48,395,52
5496,[A][A]=[A],1.025881487020289,2,47,388,51
5497,=[[]],1.1531920601524954,3,49,408,53
5498,[A][A]=[A],1.1629036750625397,3,48,401,52
5499,[[A]]=A,1.0459180039306184,2,47,390,51
5500,=[[]],1.0480641030825737,2,49,406,53
5501,[A]=[A][A],1.0480641030825737,2,49,406,53
5502,[A]=[A][A],1.0480641030825737,2,49,406,53
5503,=[[]],1.049804652642806,2,51,422,55
5504,[A]=[A][A],1.049804652642806,2,51,422,55
5505,=[[]],1.0512082255740314,2,53,438,57
5506,[A]=[A][A],1.0512082255740314,2,53,438,57
5507,[A]=[A][A],1.0512082255740314,2,53,438,57
5508,[[A]]=A,1.0425705862120438,2,52,429,56
5509,=[[]],1.0443889877824275,2,54,445,58
5510,[A]=[A][A],1.045892072455015,2,56,461,60
5511,[A]=[A][A],1.045892072455015,2,56,461,60
5512,[A][A]=[A],1.0523305000970091,2,55,454,59
5513,=[[]],1.1625853680826947,3,56,474,61
5514,=[[]],1.1604042012750349,3,58,490,63
5515,=[[]],1.1582172506756017,3,60,506,65
5516,[A]=[A][A],1.1560365256837035,3,62,522,67
5517,[A][A]=[A],1.1621654636009413,3,61,515,66
5518,[[A]]=A,1.1582172506756017,3,60,506,65
5519,=[[]],1.2268788728458946,3,62,526,67
5520,[A][A]=[A],1.2335206306429327,3,61,519,66
5521,[A][A]=[A],1.2401189011416969,3,60,512,65
5522,[[A]]=A,1.1742784488650115,3,59,501,64
5523,[A]=[A][A],1.1682501167942334,3,60,508,65
5524,[[A]]=A,1.1646821011224375,3,59,499,64
5525,[A]=[A][A],1.1582172506756017,3,60,506,65
5526,[[A]]=A,1.1535529449228283,3,59,497,64
5527,=[[]],1.2236397776473105,3,61,517,66
5528,[A]=[A][A],1.2236397776473105,3,61,517,66
5529,[A][A]=[A],1.230670189518239,3,60,510,65
5530,[[A]]=A,1.1646821011224375,3,59,499,64
5531,[[A]]=A,1.1604042012750349,3,58,490,63
5532,[A][A]=[A],1.167233414941997,3,57,483,62
5533,=[[]],1.1646821011224375,3,59,499,64
5534,[A][A]=[A],1.171107311665331,3,58,492,63
5535,[A]=[A][A],1.1646821011224375,3,59,499,64
5536,[A][A]=[A],1.171107311665331,3,58,492,63
5537,=[[]],1.2401189011416969,3,60,515,65
5538,=[[]],1.2357507101215837,3,62,531,67
5539,[A][A]=[A],1.2419515860260362,3,61,524,66
5540,=[[]],1.237415663761076,3,63,540,68
5541,[[A]]=A,1.2357507101215837,3,62,531,67
5542,[[A]]=A,1.2335206306429327,3,61,522,66
5543,[[A]]=A,1.0532169913190046,2,57,470,61
5544,[[A]]=A,1.045892072455015,2,56,461,60
5545,=[[]],1.155345647146927,3,57,481,62
5546,[[A]]=A,1.1494273147889482,3,56,472,61
5547,[A][A]=[A],1.1570832554981,3,55,465,60
5548,[A]=[A][A],1.1570832554981,3,55,465,60
5549,[A][A]=[A],1.164745321730024,3,54,458,59
5550,[[A]]=A,1.158741995995322,3,53,449,58
5551,=[[]],1.1570832554981,3,55,465,60
5552,[A]=[A][A],1.1570832554981,3,55,465,60
5553,[A][A]=[A],1.164745321730024,3,54,458,59
5554,[A]=[A][A],1.1625853680826947,3,56,474,61
5555,[[A]]=A,1.1570832554981,3,55,465,60
5556,[A]=[A][A],1.1570832554981,3,55,465,60
5557,=[[]],1.2306919533176544,3,56,486,62
5558,[A]=[A][A],1.2306919533176544,3,56,486,62
5559,=[[]],1.227137960934882,3,58,502,64
5560,[[A]]=A,1.2228554612637772,3,57,493,63
5561,[A][A]=[A],1.2306919533176544,3,56,486,62
5562,[[A]]=A,1.1506373472259364,3,54,456,59
5563,=[[]],1.1494273147889482,3,56,472,61
5564,=[[]],1.2228554612637772,3,58,492,63
5565,=[[]],1.2197122511063163,3,60,508,65
5566,[[A]]=A,1.1535529449228283,3,59,497,64
5567,[A]=[A][A],1.1466901394160578,3,60,504,65
5568,[A]=[A][A],1.1466901394160578,3,60,504,65
5569,[A][A]=[A],1.1535529449228283,3,59,497,64
5570,[A][A]=[A],1.1604042012750349,3,58,490,63
5571,[[A]]=A,1.155345647146927,3,57,481,62
5572,=[[]],1.1535529449228283,3,59,497,64
5573,[A]=[A][A],1.1535529449228283,3,59,497,64
5574,[[A]]=A,1.1481024291245479,3,58,488,63
5575,[[A]]=A,1.1417874004839452,3,57,479,62
5576,[[A]]=A,1.0209259427337767,2,55,450,59
5577,[A][A]=[A],1.028121197433014,2,54,443,58
5578,[A][A]=[A],1.035339184626158,2,53,436,57
5579,[A][A]=[A],1.0425705862120438,2,52,429,56
5580,[A]=[A][A],1.0425705862120438,2,52,429,56
5581,[A][A]=[A],1.049804652642806,2,51,422,55
5582,=[[]],1.0512082255740314,2,53,438,57
5583,[A]=[A][A],1.0512082255740314,2,53,438,57
5584,[[A]]=A,1.0425705862120438,2,52,429,56
5585,=[[]],1.0443889877824275,2,54,445,58
5586,=[[]],1.045892072455015,2,56,461,60
5587,[[A]]=A,1.0375615678600871,2,55,452,59
5588,[[A]]=A,1.028121197433014,2,54,443,58
5589,[A]=[A][A],1.0209259427337767,2,55,450,59
5590,[[A]]=A,1.0098889854449977,2,54,441,58
5591,[A]=[A][A],1.0209259427337767,2,54,452,59
5592,[A][A]=[A],1.028121197433014,2,53,445,58
5593,[[A]]=A,1.0174532503609195,2,52,436,57
5594,[A][A]=[A],1.0250616264463046,2,51,429,56
5595,[[A]]=A,1.0134207529878065,2,50,420,55
5596,[A]=[A][A],1.0054243182698894,2,51,427,56
5597,[A]=[A][A],1.0174532503609195,2,51,438,57
5598,[A][A]=[A],1.0250616264463046,2,50,431,56
5599,[[A]]=A,1.0134207529878065,2,49,422,55
5600,=[[]],1.0174532503609195,2,51,438,57
5601,[A]=[A][A],1.0174532503609195,2,51,438,57
5602,[A]=[A][A],1.0174532503609195,2,51,438,57
5603,[A][A]=[A],1.0250616264463046,2,50,431,56
5604,[A][A]=[A],1.032706075744935,2,49,424,55
5605,[A][A]=[A],1.0403772129220714,2,48,417,54
5606,[A]=[A][A],1.0403772129220714,2,48,417,54
5607,[A][A]=[A],1.0480641030825737,2,47,410,53
5608,[A]=[A][A],1.0480641030825737,2,47,410,53
5609,=[[]],1.2716799566433297,4,49,434,55
5610,[[A]]=A,1.0377357776840284,2,47,399,52
5611,=[[]],1.0403772129220714,2,49,415,54
5612,=[[]],1.0425705862120438,2,51,431,56
5613,[A]=[A][A],1.0425705862120438,2,51,431,56
5614,[A]=[A][A],1.0425705862120438,2,51,431,56
5615,[A]=[A][A],1.035339184626158,2,52,438,57
5616,[A][A]=[A],1.0425705862120438,2,51,431,56
5617,[[A]]=A,1.032706075744935,2,50,422,55
5618,=[[]],1.035339184626158,2,52,438,57
5619,=[[]],1.0375615678600871,2,54,454,59
5620,[[A]]=A,1.028121197433014,2,53,445,58
5621,[[A]]=A,1.0174532503609195,2,52,436,57
5622,=[[]],1.0209259427337767,2,54,452,59
5623,[A]=[A][A],1.0209259427337767,2,54,452,59
5624,=[[]],1.0239228180015463,2,56,468,61
5625,[A]=[A][A],1.0265132875047516,2,58,484,63
5626,=[[]],1.0287550843095548,2,60,500,65
5627,=[[]],1.1329659554425602,3,61,520,67
5628,[A][A]=[A],1.1398250711970486,3,60,513,66
5629,[[A]]=A,1.1336427699613474,3,59,504,65
5630,[A]=[A][A],1.1336427699613474,3,59,504,65
5631,=[[]],1.1329659554425602,3,61,520,67
5632,=[[]],1.2024892136764924,3,62,541,69
5633,[[A]]=A,1.197473771455939,3,61,532,68
5634,=[[]],1.1954475245235672,3,63,548,70
5635,[A][A]=[A],1.2024892136764924,3,62,541,69
5636,=[[]],1.200088116736255,3,64,557,71
5637,=[[]],1.1976817658429009,3,66,573,73
5638,[A][A]=[A],1.2040803191664984,3,65,566,72
5639,=[[]],1.2013864226768587,3,67,582,74
5640,[A][A]=[A],1.2074773395566765,3,66,575,73
5641,=[[]],1.2045396366604944,3,68,591,75
5642,[A][A]=[A],1.2103273890099886,3,67,584,74
5643,=[[]],1.2615364501139372,3,68,605,76
5644,[[A]]=A,1.2596158935363262,3,67,596,75
5645,[[A]]=A,1.2572069532942562,3,66,587,74
5646,[A]=[A][A],1.2507941400876381,3,67,594,75
5647,[A]=[A][A],1.2507941400876381,3,67,594,75
5648,[[A]]=A,1.2475437521982344,3,66,585,74
5649,[[A]]=A,1.2437110867351862,3,65,576,73
5650,=[[]],1.2408225637136512,3,67,592,75
5651,[A]=[A][A],1.2408225637136512,3,67,592,75
5652,[A]=[A][A],1.2408225637136512,3,67,592,75
5653,[[A]]=A,1.2366873983131803,3,66,583,74
5654,[A]=[A][A],1.2341094851218164,3,68,599,76
5655,[A][A]=[A],1.2408225637136512,3,67,592,75
5656,=[[]],1.2379462804455545,3,69,608,77
5657,[A]=[A][A],1.238152940015962,3,71,635,80
5658,[A][A]=[A],1.2440315540063982,3,70,628,79
5659,[A]=[A][A],1.238152940015962,3,71,635,80
5660,[[A]]=A,1.1830509746265558,3,69,605,77
5661,[A]=[A][A],1.1830509746265558,3,69,605,77
5662,[A]=[A][A],1.1830509746265558,3,69,605,77
5663,[A][A]=[A],1.1891668221667928,3,68,598,76
5664,[[A]]=A,1.1848815884920012,3,67,589,75
5665,=[[]],1.2379462804455545,3,68,610,77
5666,[[A]]=A,1.1799904639669132,3,66,580,74
5667,[[A]]=A,1.1057221199563174,3,64,550,71
5668,[A][A]=[A],1.1124928123142999,3,63,543,70
5669,[A][A]=[A],1.1192937870774098,3,62,536,69
5670,=[[]],1.1191486779252016,3,64,552,71
5671,[A]=[A][A],1.125066750342264,3,64,563,72
5672,[A][A]=[A],1.1312767538087778,3,63,556,71
5673,[A]=[A][A],1.1312767538087778,3,63,556,71
5674,[[A]]=A,1.1256531421256974,3,62,547,70
5675,[A][A]=[A],1.1321696093941407,3,61,540,69
5676,=[[]],1.1312767538087778,3,63,556,71
5677,[A][A]=[A],1.1374860284227049,3,62,549,70
5678,[[A]]=A,1.1321696093941407,3,61,540,69
5679,=[[]],1.1312767538087778,3,63,556,71
5680,[A]=[A][A],1.1312767538087778,3,63,556,71
5681,[A]=[A][A],1.1312767538087778,3,63,556,71
5682,=[[]],1.1976817658429009,3,65,576,73
5683,[A]=[A][A],1.1976817658429009,3,65,576,73
5684,[[A]]=A,1.1362246696130138,3,64,565,72
5685,=[[]],1.1349215832877468,3,66,581,74
5686,[[A]]=A,1.1303064492018835,3,65,572,73
5687,[A]=[A][A],1.1303064492018835,3,65,572,73
5688,=[[]],1.1292745233353976,3,67,588,75
5689,[[A]]=A,1.1243819784628555,3,66,579,74
5690,[[A]]=A,1.118862165414391,3,65,570,73
5691,[[A]]=A,1.0132005174030538,2,63,541,70
5692,[[A]]=A,1.0043020569427612,2,62,532,69
5693,[A][A]=[A],1.010391003825988,2,61,525,68
5694,[[A]]=A,1.000834635037036,2,60,516,67
5695,=[[]],1.0043020569427612,2,62,532,69
5696,[A][A]=[A],1.010391003825988,2,61,525,68
5697,[A]=[A][A],1.010391003825988,2,61,525,68
5698,[A]=[A][A],1.010391003825988,2,61,525,68
5699,=[[]],1.0132005174030538,2,63,541,70
5700,=[[]],1.015692000801247,2,65,557,72
5701,[A][A]=[A],1.0212548660408745,2,64,550,71
5702,=[[]],1.0232207126715642,2,66,566,73
5703,[A][A]=[A],1.028532574734108,2,65,559,72
5704,[[A]]=A,1.0212548660408745,2,64,550,71
5705,[A][A]=[A],1.026818883342922,2,63,543,70
5706,[A][A]=[A],1.0323782069615195,2,62,536,69
5707,=[[]],1.0338345268398443,2,64,552,71
5708,[A][A]=[A],1.0391202174534064,2,63,545,70
5709,[[A]]=A,1.0323782069615195,2,62,536,69
5710,[[A]]=A,1.0248611322892751,2,61,527,68
5711,[A]=[A][A],1.0190271477325654,2,62,534,69
5712,[A][A]=[A],1.0248611322892751,2,61,527,68
5713,[A]=[A][A],1.0248611322892751,2,61,527,68
5714,[[A]]=A,1.016499834785211,2,60,518,67
5715,[A][A]=[A],1.0226232093249572,2,59,511,66
5716,[[A]]=A,1.0136285771739286,2,58,502,65
5717,[[A]]=A,1.0036258382822272,2,57,493,64
5718,[[A]]=A,0.9925179043313715,2,56,484,63
5719,[A]=[A][A],0.9925179043313715,2,56,484,63
5720,[[A]]=A,0.9801957542876519,2,55,475,62
5721,[A][A]=[A],0.9875245214535493,2,54,468,61
5722,[A][A]=[A],0.9949192253534677,2,53,461,60
5723,[[A]]=A,0.981854905453414,2,52,452,59
5724,=[[]],1.0992900881316887,3,54,472,61
5725,=[[]],1.1777520672337332,3,56,493,63
5726,=[[]],1.1775079106522208,3,58,509,65
5727,[[A]]=A,1.110689161649138,3,57,497,64
5728,[[A]]=A,1.101280645529503,3,56,488,63
5729,[A][A]=[A],1.1095147790196243,3,55,481,62
5730,[[A]]=A,1.006634797484697,2,54,470,61
5731,[A][A]=[A],1.013761486426475,2,53,463,60
5732,[A]=[A][A],1.013761486426475,2,53,463,60
5733,[[A]]=A,1.0023756964558053,2,52,454,59
5734,=[[]],1.006634797484697,2,54,470,61
5735,[[A]]=A,0.9949192253534677,2,53,461,60
5736,[A]=[A][A],0.9875245214535493,2,54,468,61
5737,[A]=[A][A],0.9875245214535493,2,54,468,61
5738,[[A]]=A,0.9741539279757901,2,53,459,60
5739,[A]=[A][A],0.9741539279757901,2,53,459,60
5740,[[A]]=A,0.9592984433159442,2,52,450,59
5741,[A]=[A][A],0.9592984433159442,2,52,450,59
5742,[A][A]=[A],0.9672976815182371,2,51,443,58
5743,[A][A]=[A],0.9753966142437858,2,50,436,57
5744,[A][A]=[A],0.983592662492824,2,49,429,56
5745,[[A]]=A,0.9680134322563785,2,48,420,55
5746,[[A]]=A,0.9505605494887622,2,47,411,54
5747,[A][A]=[A],0.9595390504186199,2,46,404,53
5748,[[A]]=A,0.9403058364739683,2,45,395,52
5749,[[A]]=A,0.9186842533536501,2,44,387,51
5750,=[[]],0.9310071928375033,2,46,402,53
5751,[A]=[A][A],0.9218719441759002,2,47,409,54
5752,=[[]],0.9330227595906775,2,49,425,56
5753,[A][A]=[A],0.9417216643555513,2,48,418,55
5754,[[A]]=A,0.9218719441759002,2,47,409,54
5755,[A][A]=[A],0.9310071928375033,2,46,402,53
5756,[[A]]=A,0.9090890153664468,2,45,394,52
5757,[A][A]=[A],0.9186842533536501,2,44,387,51
5758,[A]=[A][A],0.9186842533536501,2,44,387,51
5759,[A][A]=[A],0.9284696990362244,2,43,380,50
5760,=[[]],0.9403058364739683,2,45,395,52
5761,[[A]]=A,0.9186842533536501,2,44,387,51
5762,=[[]],1.0576004197199833,3,46,407,53
5763,[[A]]=A,0.9403058364739683,2,45,395,52
5764,[A]=[A][A],0.9403058364739683,2,45,395,52
5765,[[A]]=A,0.9186842533536501,2,44,387,51
5766,[A]=[A][A],0.9186842533536501,2,44,387,51
5767,[A][A]=[A],0.9284696990362244,2,43,380,50
5768,[A]=[A][A],0.9186842533536501,2,44,387,51
5769,=[[]],0.9310071928375033,2,46,402,53
5770,[[A]]=A,0.9090890153664468,2,45,394,52
5771,[[A]]=A,0.9090890153664468,2,45,394,52
5772,=[[]],0.9218719441759002,2,47,409,54
5773,[[A]]=A,0.8996813261830413,2,46,401,53
5774,[A]=[A][A],0.8996813261830413,2,46,401,53
5775,=[[]],1.0362171656823196,3,48,421,55
5776,[A][A]=[A],1.0468059675067671,3,47,414,54
5777,[A]=[A][A],1.0468059675067671,3,47,414,54
5778,=[[]],1.1388967891212802,3,49,435,56
5779,[A]=[A][A],1.1388967891212802,3,49,435,56
5780,[[A]]=A,1.0643841599894934,3,48,422,55
5781,[A][A]=[A],1.0748094573548999,3,47,415,54
5782,=[[]],1.079961252954828,3,49,431,56
5783,=[[]],1.0842374814121498,3,51,447,58
5784,[A][A]=[A],1.0937551626625015,3,50,440,57
5785,=[[]],1.1772607639909352,3,52,461,59
5786,[[A]]=A,1.1660726065822673,3,51,452,58
5787,[A]=[A][A],1.1660726065822673,3,51,452,58
5788,=[[]],1.1674907273293476,3,53,468,60
5789,[[A]]=A,1.0968126748406504,3,52,456,59
5790,[A][A]=[A],1.1059541875950987,3,51,449,58
5791,=[[]],1.1079610319175832,3,53,465,60
5792,[A][A]=[A],1.1167220906908362,3,52,458,59
5793,[A][A]=[A],1.1255690031134706,3,51,451,58
5794,=[[]],1.126202107424255,3,53,467,60
5795,[A][A]=[A],1.1346452821366826,3,52,460,59
5796,=[[]],1.1345201501305102,3,54,476,61
5797,[A][A]=[A],1.1425604721317937,3,53,469,60
5798,=[[]],1.1417874004839452,3,55,485,62
5799,=[[]],1.1408653217888276,3,57,501,64
5800,[[A]]=A,1.1341721508991474,3,56,492,63
5801,[A][A]=[A],1.1417874004839452,3,55,485,62
5802,=[[]],1.1408653217888276,3,57,501,64
5803,[[A]]=A,1.0410161234123763,2,56,490,63
5804,[A]=[A][A],1.0410161234123763,2,56,490,63
5805,[A]=[A][A],1.0423438564337972,2,58,506,65
5806,=[[]],1.043455880397837,2,60,522,67
5807,[A][A]=[A],1.048958782894072,2,59,515,66
5808,[[A]]=A,1.0423438564337972,2,58,506,65
5809,=[[]],1.043455880397837,2,60,522,67
5810,=[[]],1.0443825843642802,2,62,538,69
5811,[A][A]=[A],1.0496137750580443,2,61,531,68
5812,=[[]],1.0501284866041292,2,63,547,70
5813,[A][A]=[A],1.0550641027437293,2,62,540,69
5814,[A]=[A][A],1.0501284866041292,2,63,547,70
5815,[A]=[A][A],1.0501284866041292,2,63,547,70
5816,=[[]],1.146156292961703,3,65,567,72
5817,[[A]]=A,1.037926304934193,2,62,527,68
5818,[A][A]=[A],1.043455880397837,2,61,520,67
5819,[A][A]=[A],1.048958782894072,2,60,513,66
5820,[[A]]=A,1.0423438564337972,2,59,504,65
5821,[A][A]=[A],1.0481398627374094,2,58,497,64
5822,=[[]],1.048958782894072,2,60,513,66
5823,[A]=[A][A],1.0496137750580443,2,62,529,68
5824,[A]=[A][A],1.0496137750580443,2,62,529,68
5825,[[A]]=A,1.043455880397837,2,61,520,67
5826,[A]=[A][A],1.043455880397837,2,61,520,67
5827,[A][A]=[A],1.048958782894072,2,60,513,66
5828,=[[]],1.0496137750580443,2,62,529,68
5829,=[[]],1.0501284866041292,2,64,545,70
5830,=[[]],1.146156292961703,3,65,565,72
5831,[A][A]=[A],1.151728889714237,3,64,558,71
5832,[A][A]=[A],1.1572602348341798,3,63,551,70
5833,[A][A]=[A],1.1627405965766016,3,62,544,69
5834,=[[]],1.1600912039137756,3,64,560,71
5835,[A][A]=[A],1.1652392796148605,3,63,553,70
5836,[A][A]=[A],1.1703125096297546,3,62,546,69
5837,[[A]]=A,1.1681591781026728,3,61,537,68
5838,[[A]]=A,1.1654605455727562,3,60,528,67
5839,[[A]]=A,1.1621654636009413,3,59,519,66
5840,=[[]],1.1596899520273558,3,61,535,68
5841,[A]=[A][A],1.1596899520273558,3,61,535,68
5842,=[[]],1.1572602348341798,3,63,551,70
5843,[A]=[A][A],1.1572602348341798,3,63,551,70
5844,=[[]],1.154879590687856,3,65,567,72
5845,[A]=[A][A],1.154879590687856,3,65,567,72
5846,[A]=[A][A],1.1525502127790876,3,67,583,74
5847,[[A]]=A,1.1496146647731251,3,66,574,73
5848,[A]=[A][A],1.1496146647731251,3,66,574,73
5849,[[A]]=A,1.146156292961703,3,65,565,72
5850,[A][A]=[A],1.151728889714237,3,64,558,71
5851,=[[]],1.1496146647731251,3,66,574,73
5852,[A]=[A][A],1.1496146647731251,3,66,574,73
5853,[A]=[A][A],1.1475328227793387,3,68,590,75
5854,[A]=[A][A],1.1424691161602307,3,69,597,76
5855,[[A]]=A,1.138960995129904,3,68,588,75
5856,[[A]]=A,1.040135806907538,2,66,559,72
5857,[A]=[A][A],1.040135806907538,2,66,559,72
5858,[A]=[A][A],1.040135806907538,2,66,559,72
5859,[A]=[A][A],1.040135806907538,2,66,559,72
5860,[A]=[A][A],1.040135806907538,2,66,559,72
5861,[A][A]=[A],1.0451495999031402,2,65,552,71
5862,=[[]],1.0457786425341404,2,67,568,73
5863,[A]=[A][A],1.0457786425341404,2,67,568,73
5864,=[[]],1.0462881865460743,2,69,584,75
5865,[A]=[A][A],1.0462881865460743,2,69,584,75
5866,[[A]]=A,1.0409964394527842,2,68,575,74
5867,[A][A]=[A],1.0457786425341404,2,67,568,73
5868,[A]=[A][A],1.0457786425341404,2,67,568,73
5869,=[[]],1.0462881865460743,2,69,584,75
5870,[A][A]=[A],1.0508138095147839,2,68,577,74
5871,[A]=[A][A],1.0510156866367146,2,70,593,76
5872,=[[]],1.0511407586429597,2,72,609,78
5873,=[[]],1.0511995241797545,2,74,625,80
5874,[[A]]=A,1.0470096354825327,2,73,616,79
5875,[A]=[A][A],1.0470096354825327,2,73,616,79
5876,[A][A]=[A],1.0511407586429597,2,72,609,78
5877,[[A]]=A,1.0466940096877773,2,71,600,77
5878,=[[]],1.0470096354825327,2,73,616,79
5879,=[[]],1.0472466944446452,2,75,632,81
5880,[A][A]=[A],1.0511995241797545,2,74,625,80
5881,[[A]]=A,1.0470096354825327,2,73,616,79
5882,=[[]],1.0472466944446452,2,75,632,81
5883,[A]=[A][A],1.0472466944446452,2,75,632,81
5884,=[[]],1.0474152206392593,2,77,648,83
5885,[[A]]=A,1.04324840570675,2,76,639,82
5886,=[[]],1.0435829889627333,2,78,655,84
5887,=[[]],1.043847646769938,2,80,671,86
5888,[A]=[A][A],1.043847646769938,2,80,671,86
5889,[[A]]=A,1.039710167392563,2,79,662,85
5890,[[A]]=A,1.0351394350962613,2,78,653,84
5891,[A]=[A][A],1.0351394350962613,2,78,653,84
5892,=[[]],1.035802148982917,2,80,669,86
